CCL,Floor,MinBuildingAge,BuildingNum,UnitNum,x,y,GFA,CLASS_NUM,TYPE_NUM,WIFIHK_NUM,POI_DIVERSITY,SMK_TYPE,RGD_TYPE,BUS_TYPE,MIN_TYPE,MAL_TYPE,CVS_TYPE,RCP_TYPE,CPO_TYPE,SGD_TYPE,PLG_TYPE,BAS_TYPE,CMC_TYPE,TOI_TYPE,POB_TYPE,KDG_TYPE,CHU_TYPE,PRS_TYPE,SES_TYPE,EES_TYPE,PAV_TYPE,LIB_TYPE,SMK_DIST,RGD_DIST,BUS_DIST,MIN_DIST,MAL_DIST,CVS_DIST,RCP_DIST,CPO_DIST,SGD_DIST,PLG_DIST,BAS_DIST,CMC_DIST,TOI_DIST,POB_DIST,KDG_DIST,CHU_DIST,PRS_DIST,SES_DIST,EES_DIST,PAV_DIST,LIB_DIST,New_price
186.99,5,2,30,1982,818026,825854,327,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,5.39
186.99,2,2,30,1982,818039,825857,223,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,3.84
186.99,3,2,30,1982,818039,825857,223,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,3.68
186.99,6,2,30,1982,818039,825857,223,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,4
186.99,8,2,30,1982,818026,825854,327,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,5.39
186.99,3,2,30,1982,818039,825857,318,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,4.9
186.99,6,2,30,1982,818039,825857,318,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,4.84
186.99,3,2,30,1982,818039,825857,311,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,4.74
186.99,1,5,41,3726,844895,818342,368,14,39,46,3.700377417,12,3,7,8,14,19,2,21,12,0,3,8,5,11,70,6,9,8,15,4,3,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,7.52
186.99,1,31,11,2200,832620,839043,469,16,64,64,4.095205122,11,17,7,9,11,21,23,29,13,12,17,8,14,11,55,16,9,10,14,43,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5
186.99,2,37,3,2192,836153,826758,692,14,48,36,4.048632595,3,8,5,8,4,13,22,13,4,3,5,2,5,9,18,13,5,6,24,19,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,6.5
186.99,2,0,66,19267,845705,817495,657,11,25,6,3.57238599,2,2,2,2,1,4,0,5,7,0,0,2,3,3,7,0,2,0,7,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,11.76
186.99,8,6,21,3535,843051,832475,497,14,34,13,3.850129281,4,0,3,3,3,5,8,8,0,2,2,2,1,3,13,4,1,2,6,14,2,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,8.78
186.99,3,5,7,1954,821940,833983,798,15,49,42,4.088639246,10,10,4,14,9,26,21,26,5,5,5,3,26,13,22,17,5,8,24,14,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,13.6
186.99,1,5,7,1954,821940,833983,1116,15,49,42,4.088639246,10,10,4,14,9,26,21,26,5,5,5,3,26,13,22,17,5,8,24,14,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,20.91
186.99,3,5,7,1954,821940,833983,502,15,49,42,4.088639246,10,10,4,14,9,26,21,26,5,5,5,3,26,13,22,17,5,8,24,14,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,9.18
186.99,4,5,7,1954,821940,833983,535,15,49,42,4.088639246,10,10,4,14,9,26,21,26,5,5,5,3,26,13,22,17,5,8,24,14,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,9.75
186.99,5,35,52,10642,838920,827312,395,15,66,60,4.022090417,9,12,9,8,11,17,23,65,10,10,12,6,12,9,31,28,9,15,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,5.28
186.99,1,8,7,1991,815371,828346,635,15,68,131,4.041172904,14,27,7,4,25,26,25,70,11,8,13,15,22,16,47,32,12,12,46,43,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,9.28
186.99,9,11,26,1143,841156,830622,967,13,41,31,4.115663635,4,5,5,3,6,10,16,14,10,4,12,7,8,6,23,15,7,10,19,28,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,10.99
186.99,7,28,10,1064,842457,831878,901,14,51,48,4.041745579,8,9,6,12,10,15,15,19,3,6,5,3,5,7,31,12,5,7,14,36,4,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,9.6
186.99,2,2,647,8521,831832,813893,1134,13,44,28,3.857190163,5,7,2,9,4,5,11,11,0,1,1,0,6,13,3,3,3,5,11,15,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,11.2
186.99,1,32,1,104,828870,826355,769,13,46,43,3.909614289,9,9,5,8,9,20,47,38,5,7,8,3,10,11,34,6,4,6,24,20,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6.93
186.99,4,15,9,3771,843983,818402,657,14,34,35,3.691298419,7,0,4,5,8,14,4,12,2,0,4,6,1,6,44,3,7,9,16,17,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8.75
186.99,3,20,3,657,830368,825474,707,15,78,191,4.102242671,22,34,14,25,35,58,49,73,15,17,17,19,20,31,69,45,20,10,55,87,6,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,8.77
186.99,8,35,52,10642,839265,827427,870,15,64,47,3.977301068,7,9,6,7,7,14,19,55,8,7,7,4,11,8,24,21,8,10,27,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10
186.99,2,23,6,2184,845429,819434,528,14,51,69,4.076776128,12,9,8,15,18,23,31,33,14,5,12,9,14,15,68,24,12,10,35,32,6,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,6.5
186.99,4,16,8,3345,824344,825301,703,14,33,10,3.618080874,2,3,3,3,3,2,11,9,0,4,1,1,11,3,4,1,2,0,10,24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,7.28
186.99,2,1,2,669,815043,826920,299,14,64,70,3.996922441,9,11,8,5,9,18,26,43,8,12,10,9,13,10,42,16,12,14,45,53,3,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,6.42
186.99,2,5,23,428,844578,818146,841,13,37,44,3.781394703,11,2,5,7,13,18,4,15,6,0,5,5,4,8,61,6,12,11,19,13,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,13.9
186.99,1,22,17,6580,818208,834339,664,13,55,52,4.031970612,5,10,8,2,7,12,27,18,17,5,11,7,20,8,35,9,8,6,21,36,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.05
186.99,1,2,18,2178,821316,833089,1053,15,52,49,4.02469818,11,9,1,9,10,30,19,25,3,7,8,2,21,11,30,18,4,7,16,21,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,8.19
186.99,3,17,12,4542,844454,818695,581,14,42,54,3.84935589,12,2,6,8,14,20,6,20,9,2,8,9,6,11,75,9,14,12,25,13,4,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,7.9
186.99,2,6,7,536,844763,818349,455,14,40,50,3.775156758,12,3,7,8,14,20,4,20,11,0,5,9,4,11,75,8,12,10,17,11,4,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,8.25
186.99,1,29,2,160,817741,832706,499,14,37,8,3.872361865,3,6,3,2,1,4,20,12,3,3,3,1,14,4,7,4,1,2,13,9,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,5
186.99,2,7,10,973,837811,815982,1013,15,62,110,4.123964378,18,30,15,14,30,40,10,33,15,8,7,5,19,29,56,24,13,16,31,31,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,13.88
186.99,7,19,8,2880,845098,818939,989,14,45,57,3.915972672,12,8,7,10,19,20,12,30,11,4,9,7,11,12,85,13,15,9,21,24,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3
186.99,1,24,7,4256,844668,819292,715,14,50,74,4.015980021,14,5,10,10,21,25,18,30,17,5,12,8,10,12,77,16,17,12,31,36,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.78
186.99,3,24,2,1476,844638,819227,560,14,48,71,4.027668074,12,4,11,14,18,24,17,30,14,5,11,10,11,13,77,18,17,13,30,35,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.88
186.99,1,20,16,4176,839232,826744,735,14,58,48,4.043712538,7,8,6,8,10,14,23,45,11,6,6,6,7,7,25,22,8,9,23,10,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,5.4
186.99,3,20,9,5540,841305,831304,578,13,47,57,4.150224086,6,14,7,10,11,15,17,21,11,8,13,6,10,8,34,20,9,11,19,40,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,4.85
186.99,5,21,8,3200,835588,815277,568,16,87,197,3.974754271,11,36,17,5,18,44,12,54,4,13,6,6,19,39,20,21,7,5,28,14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,5.15
186.99,1,39,8,1984,836075,834212,564,14,58,87,4.105241563,11,19,9,8,14,23,23,39,8,10,10,11,15,8,33,19,9,11,22,53,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.99,2,23,12,2688,832887,838658,535,16,59,52,4.02623243,9,9,6,9,9,15,19,23,9,8,11,7,10,7,43,10,6,9,8,42,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.8
188.52,2,37,4,928,837287,826675,659,16,74,114,4.05084731,10,23,7,14,14,21,31,32,14,11,12,15,16,13,35,32,6,11,42,73,3,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,6.48
188.52,2,42,9,3501,837948,828232,626,15,55,52,4.136313438,7,9,6,9,6,13,25,28,8,7,8,6,13,12,21,12,8,8,30,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,5.85
188.52,3,12,3,548,831436,825885,702,15,61,106,3.970568213,13,30,6,11,17,26,49,62,15,15,22,14,31,24,55,29,11,11,41,117,7,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,8
188.52,2,40,19,4516,829099,826561,413,14,48,46,3.926352973,8,9,4,5,8,19,44,36,6,7,6,3,9,12,21,6,5,6,25,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.32
188.52,5,15,9,3771,843983,818402,697,14,34,35,3.691298419,7,0,4,5,8,14,4,12,2,0,4,6,1,6,44,3,7,9,16,17,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8
188.52,1,32,3,640,831151,824347,726,15,67,104,4.062054194,8,12,14,16,11,24,44,55,18,17,18,5,20,19,34,22,7,15,44,65,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8.8
188.52,2,6,21,3535,843000,832386,1035,14,36,16,3.884334126,4,1,4,4,3,5,8,8,0,2,2,2,1,3,13,4,1,2,6,16,2,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,14.28
188.52,1,25,6,473,832774,815921,865,15,67,99,4.044744594,26,36,4,6,10,37,14,20,7,17,8,8,33,32,51,23,19,9,35,50,2,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,8.1
188.52,2,22,21,6768,844647,820468,511,14,54,67,4.076661126,7,7,3,8,10,20,28,30,16,7,9,6,11,12,29,22,9,12,33,37,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.86
186.99,4,23,6,2184,845478,819495,603,14,52,65,4.107405262,11,9,7,14,17,22,32,29,14,6,12,7,14,14,56,24,12,8,31,33,6,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,7.45
186.99,1,38,12,1872,814336,826453,670,15,58,48,3.998386495,6,4,7,4,8,13,18,26,7,8,10,6,13,6,32,11,7,6,30,37,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.6
186.99,4,15,9,3771,843983,818402,657,14,34,35,3.691298419,7,0,4,5,8,14,4,12,2,0,4,6,1,6,44,3,7,9,16,17,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8.58
186.99,3,2,30,1982,818039,825857,233,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,3.59
186.99,1,22,21,6768,844647,820468,1007,14,54,67,4.076661126,7,7,3,8,10,20,28,30,16,7,9,6,11,12,29,22,9,12,33,37,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9.72
186.99,2,22,21,6768,844647,820468,487,14,54,67,4.076661126,7,7,3,8,10,20,28,30,16,7,9,6,11,12,29,22,9,12,33,37,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7
186.99,3,11,69,5327,812795,817057,722,14,41,31,3.913630092,7,2,8,0,4,11,4,5,3,1,3,2,4,6,20,3,5,4,11,16,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,7.1
186.99,2,11,69,5327,812795,817057,986,14,41,31,3.913630092,7,2,8,0,4,11,4,5,3,1,3,2,4,6,20,3,5,4,11,16,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,8.58
186.99,4,23,12,2688,832920,838648,522,16,55,47,4.024253092,9,9,6,9,9,15,19,22,9,8,11,7,10,6,43,10,6,8,8,41,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.58
186.99,2,28,7,1316,832758,838708,515,16,61,56,4.069391111,10,10,7,9,10,17,20,24,10,7,11,8,10,8,44,11,6,10,11,41,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.35
186.99,4,19,16,5120,817844,836009,829,14,45,88,4.030039195,8,12,12,5,9,20,30,18,12,9,12,10,13,10,67,11,18,13,27,46,6,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4.3
186.99,3,38,1,200,836070,819908,421,15,76,339,4.113600631,25,44,11,18,38,69,28,27,16,10,11,10,22,39,49,69,20,26,48,34,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3.55
186.99,1,34,5,1240,815596,828145,364,15,72,124,4.00721806,12,25,7,5,24,25,21,68,11,9,10,10,16,13,45,29,12,13,44,41,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4.68
186.99,1,34,6,1432,814676,825934,734,14,52,41,3.992916885,4,3,4,3,6,8,14,18,6,5,9,6,8,5,28,5,7,6,22,24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,7.2
186.99,6,13,7,2169,843257,832176,1319,14,35,13,3.824530583,4,0,4,3,3,5,10,8,0,2,2,2,1,3,13,5,1,2,7,16,2,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,13.8
186.99,1,2,647,8521,819107,818250,1068,10,17,47,3.630730104,1,2,2,0,1,1,2,0,0,2,0,2,2,3,11,2,4,3,7,4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,8.4
186.99,1,32,10,3500,814353,826910,547,14,60,50,3.969995506,6,4,7,4,9,15,20,24,6,8,9,7,11,6,32,12,8,8,34,44,2,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,4.8
186.99,9,9,74,780,823541,833808,466,15,32,2,3.916880711,3,2,1,3,1,2,10,1,2,2,1,0,5,3,2,1,2,1,7,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.15
186.99,4,30,4,372,831601,839608,911,15,65,112,4.171489969,9,23,10,14,14,24,27,32,14,13,18,8,16,13,39,17,14,8,25,47,3,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,7.6
186.99,2,5,41,3726,844772,818569,956,14,44,53,3.87101841,12,3,7,9,14,19,5,22,11,2,8,9,7,12,75,8,13,10,19,14,4,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,17.7
186.99,4,11,69,5327,812795,817057,1000,14,41,31,3.913630092,7,2,8,0,4,11,4,5,3,1,3,2,4,6,20,3,5,4,11,16,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,8.5
186.99,1,22,21,6768,844647,820468,515,14,54,67,4.076661126,7,7,3,8,10,20,28,30,16,7,9,6,11,12,29,22,9,12,33,37,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.7
186.99,6,26,8,548,831684,840724,1172,14,54,81,4.10354213,8,28,5,7,10,19,19,26,10,11,16,5,16,9,31,15,10,5,16,37,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,8.3
186.99,5,2,647,8521,819346,818468,2020,10,17,21,3.61425358,1,1,2,0,1,1,2,0,0,2,0,2,2,3,11,2,4,3,6,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,21.5
186.99,1,1,2,669,815043,826920,397,14,64,70,3.996922441,9,11,8,5,9,18,26,43,8,12,10,9,13,10,42,16,12,14,45,53,3,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,7.78
186.99,1,17,12,1576,816537,831210,486,13,37,14,3.738169335,2,5,3,2,1,2,19,9,3,5,4,1,12,5,11,3,0,2,16,22,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,4.98
186.99,1,32,10,3500,814323,826923,547,14,60,50,3.945816342,6,4,7,2,8,15,20,25,6,7,9,7,11,6,32,12,8,8,34,43,2,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,5.95
186.99,2,11,12,4264,836300,825800,903,14,52,75,4.097565488,7,16,7,7,11,23,39,40,12,9,8,11,12,14,39,26,13,13,38,35,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.68
186.99,2,40,1,192,815931,827743,415,14,65,106,4.051054838,13,20,10,4,21,21,20,51,7,10,7,7,16,10,31,18,12,12,33,47,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.7
186.99,2,19,4,1263,828898,826260,591,13,50,48,3.929162154,12,9,5,10,11,21,47,38,7,6,8,3,9,11,34,6,4,6,28,19,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,7.27
186.99,3,22,17,6580,818208,834339,664,13,55,52,4.031970612,5,10,8,2,7,12,27,18,17,5,11,7,20,8,35,9,8,6,21,36,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.2
186.99,1,21,15,6080,817828,835705,664,14,46,89,3.988477357,9,16,10,5,10,20,32,17,12,10,14,10,14,10,69,11,20,14,30,63,6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4.28
186.99,3,19,16,5120,817978,836151,854,14,45,75,4.007833346,8,12,11,4,9,20,27,18,10,9,12,8,12,8,66,11,18,13,28,43,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.7
186.99,2,21,15,6080,818047,835775,717,14,46,92,3.97319941,9,16,12,5,9,20,31,20,14,10,16,10,14,9,70,11,20,14,31,70,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.86
186.99,6,25,58,15850,818020,835420,811,14,53,92,3.998908616,9,17,12,4,11,19,31,18,17,11,19,11,16,11,67,13,20,18,36,74,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.62
186.99,1,35,22,1501,832170,823993,749,14,51,28,3.970362462,5,4,6,9,5,9,27,25,6,7,10,2,13,10,15,5,2,3,17,28,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,7.18
186.99,3,18,3,1091,818473,836265,902,15,43,65,4.021794066,7,10,10,3,8,19,25,15,9,8,10,8,10,8,57,11,17,12,25,38,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.18
186.99,9,22,21,6768,844647,820468,573,14,54,67,4.076661126,7,7,3,8,10,20,28,30,16,7,9,6,11,12,29,22,9,12,33,37,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7
186.99,1,35,52,10642,839010,827561,594,15,65,54,4.037212468,8,10,8,8,10,15,19,58,9,9,11,6,11,8,24,23,8,13,27,16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,8.25
186.99,5,37,8,1236,838248,826891,458,15,68,134,4.15277318,14,20,12,18,23,28,36,58,13,17,17,17,11,14,47,32,11,15,45,41,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5.13
186.99,1,9,12,2580,821351,833091,492,15,52,49,4.030962718,10,9,1,9,10,29,19,25,3,7,8,2,20,11,30,18,4,7,16,17,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,5.3
186.99,1,29,6,1128,831440,840137,467,14,58,93,4.111054511,9,28,8,9,13,22,24,38,15,14,19,6,17,12,43,18,14,7,25,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.08
186.99,1,41,8,1480,837638,827011,452,16,79,112,4.10859552,10,18,8,16,17,20,34,41,13,12,13,14,14,12,36,32,8,11,39,55,3,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,6.3
186.99,1,23,12,3499,829212,824382,949,15,61,58,3.990379312,11,13,7,11,12,16,21,35,9,8,11,6,9,7,44,18,11,5,32,56,3,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,5.25
186.99,1,56,1,6,839282,832193,1033,13,28,22,3.650944206,3,2,3,6,0,2,12,13,1,1,1,0,3,5,2,1,1,2,10,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,16.71
186.99,4,25,58,15850,818020,835420,818,14,53,92,3.998908616,9,17,12,4,11,19,31,18,17,11,19,11,16,11,67,13,20,18,36,74,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.62
186.99,2,33,20,5636,829667,824650,632,15,52,54,3.953492538,11,11,9,16,15,23,10,36,9,9,4,4,12,10,35,14,8,4,32,59,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
186.99,3,19,16,5120,817935,836164,830,14,45,74,4.004728681,8,12,11,4,8,19,27,18,10,9,12,8,11,9,66,11,18,13,28,43,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.86
186.99,3,21,8,3200,835588,815277,502,16,87,197,3.974754271,11,36,17,5,18,44,12,54,4,13,6,6,19,39,20,21,7,5,28,14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,5
186.99,7,4,14,2406,829312,825434,508,14,66,126,4.020445258,18,15,9,25,27,50,22,54,11,11,6,7,9,20,45,27,13,5,36,53,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,9.76
186.99,1,2,18,2178,821228,832983,639,15,50,41,4.013057884,8,7,1,6,7,27,20,25,3,5,8,2,20,9,19,15,3,7,14,15,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,6.28
186.99,1,25,5,556,816025,828117,619,15,65,108,4.018323943,11,22,7,4,21,18,14,54,6,8,7,9,11,9,30,23,11,11,32,35,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,6.8
186.99,2,19,8,2880,845131,818951,589,14,46,60,3.944389844,13,8,7,10,19,20,13,32,11,4,9,8,11,12,82,14,15,10,20,25,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,6.5
186.99,3,19,5,1584,829404,822716,683,14,42,17,4.035356301,5,6,3,4,5,5,9,17,5,7,6,4,5,4,6,2,3,2,15,21,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,6.62
186.99,2,24,2,448,816288,829573,642,14,52,57,3.870067995,5,11,3,2,7,8,20,26,5,6,7,4,11,9,27,19,3,1,24,40,2,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,6.25
186.99,2,13,31,5290,824361,823858,728,15,39,6,3.7719652,1,6,2,0,2,3,4,1,0,2,2,0,7,2,3,2,1,0,8,5,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,7.68
186.99,1,31,6,1272,814817,825910,622,13,50,37,4.012842765,3,2,4,3,6,7,13,15,6,5,9,6,7,4,28,5,7,6,21,14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,6.13
186.99,2,40,19,4516,829108,826539,413,14,49,47,3.942277231,9,9,4,5,9,19,45,37,7,7,6,3,9,13,21,8,5,6,25,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.78
186.99,7,27,14,498,836736,826997,978,15,70,72,3.899267596,6,15,4,14,11,14,20,17,5,3,3,1,8,9,24,15,4,3,24,49,3,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,10
